id,name,country_id/id
ch_city_unterkulm_zustellung,Unterkulm Zustellung,base.ch
ch_city_bachs,Bachs,base.ch
ch_city_wolfhalden,Wolfhalden,base.ch
ch_city_mosnang,Mosnang,base.ch
ch_city_klontal,Klöntal,base.ch
ch_city_weier_im_emmental,Weier im Emmental,base.ch
ch_city_pfungen_pl3,Pfungen PL3,base.ch
ch_city_agra,Agra,base.ch
ch_city_kaltbrunn_zustellung,Kaltbrunn Zustellung,base.ch
ch_city_montcherand,Montcherand,base.ch
ch_city_vugelles_la_mothe,Vugelles-La Mothe,base.ch
ch_city_lully_fr,Lully FR,base.ch
ch_city_flawil_1_zustellung,Flawil 1 Zustellung,base.ch
ch_city_courlevon,Courlevon,base.ch
ch_city_epautheyres,Epautheyres,base.ch
ch_city_morcote,Morcote,base.ch
ch_city_villarzel,Villarzel,base.ch
ch_city_gisikon,Gisikon,base.ch
ch_city_moudon_caserne,Moudon Caserne,base.ch
ch_city_seon_zustellung,Seon Zustellung,base.ch
ch_city_munchwilen_ag,Münchwilen AG,base.ch
ch_city_rosswald,Rosswald,base.ch
ch_city_dudingen_zustellung,Düdingen Zustellung,base.ch
ch_city_portalban,Portalban,base.ch
ch_city_fahrwangen,Fahrwangen,base.ch
ch_city_chez_petit_liddes,Chez Petit (Liddes),base.ch
ch_city_leukerbad,Leukerbad,base.ch
ch_city_bremgarten_ag_1_zustellung,Bremgarten AG 1 Zustellung,base.ch
ch_city_alosen,Alosen,base.ch
ch_city_fresens,Fresens,base.ch
ch_city_vadura,Vadura,base.ch
ch_city_gruyeres_vieille_ville,Gruyères Vieille Ville,base.ch
ch_city_hirschthal,Hirschthal,base.ch
ch_city_mendrisio_borgo,Mendrisio Borgo,base.ch
ch_city_rumlang_tankstelle_shell,Rümlang Tankstelle Shell,base.ch
ch_city_salouf,Salouf,base.ch
ch_city_hellikon,Hellikon,base.ch
ch_city_sihlbrugg,Sihlbrugg,base.ch
ch_city_dinhard,Dinhard,base.ch
ch_city_altnau,Altnau,base.ch
ch_city_perly,Perly,base.ch
ch_city_olten_1_facher,Olten 1 Fächer,base.ch
ch_city_finstersee,Finstersee,base.ch
ch_city_adliswil_1_zustellung,Adliswil 1 Zustellung,base.ch
ch_city_oey,Oey,base.ch
ch_city_flamatt,Flamatt,base.ch
ch_city_chambrelien,Chambrelien,base.ch
ch_city_paspels,Paspels,base.ch
ch_city_les_ecorcheresses,Les Ecorcheresses,base.ch
ch_city_au_tg,Au TG,base.ch
ch_city_la_sarraz,La Sarraz,base.ch
ch_city_wiler_lotschen,Wiler (Lötschen),base.ch
ch_city_jakobsbad,Jakobsbad,base.ch
ch_city_rechy,Réchy,base.ch
ch_city_watt,Watt,base.ch
ch_city_burg_im_leimental,Burg im Leimental,base.ch
ch_city_neuenegg,Neuenegg,base.ch
ch_city_uhwiesen,Uhwiesen,base.ch
ch_city_castro,Castro,base.ch
ch_city_soulce,Soulce,base.ch
ch_city_jungfraujoch,Jungfraujoch,base.ch
ch_city_st_livres,St-Livres,base.ch
ch_city_le_lieu,Le Lieu,base.ch
ch_city_sion_2,Sion 2,base.ch
ch_city_wengi_b_frutigen,Wengi b. Frutigen,base.ch
ch_city_rivera,Rivera,base.ch
ch_city_couvet,Couvet,base.ch
ch_city_stetten_ag,Stetten AG,base.ch
ch_city_berzona,Berzona,base.ch
ch_city_wolfisberg,Wolfisberg,base.ch
ch_city_finsterwald_b_entlebuch,Finsterwald b. Entlebuch,base.ch
ch_city_oberruti,Oberrüti,base.ch
ch_city_sion_centre_logistique,Sion Centre logistique,base.ch
ch_city_alberswil,Alberswil,base.ch
ch_city_wynigen,Wynigen,base.ch
ch_city_ferpicloz,Ferpicloz,base.ch
ch_city_schlieren_documentservices,Schlieren DocumentServices,base.ch
ch_city_le_vaud,Le Vaud,base.ch
ch_city_vals,Vals,base.ch
ch_city_aranno,Aranno,base.ch
ch_city_selzach,Selzach,base.ch
ch_city_neuchatel_ofs,Neuchâtel OFS,base.ch
ch_city_zurich_59_exchange_office,Zürich 59 Exchange Office,base.ch
ch_city_burglen_tg,Bürglen TG,base.ch
ch_city_bionnens,Bionnens,base.ch
ch_city_lutschental,Lütschental,base.ch
ch_city_valzeina,Valzeina,base.ch
ch_city_zurich_pv,Zürich PV,base.ch
ch_city_bellinzona_6_autopostale_ti,Bellinzona 6 Autopostale TI,base.ch
ch_city_oschwand,Oschwand,base.ch
ch_city_huttlingen,Hüttlingen,base.ch
ch_city_la_place_ayent,La Place (Ayent),base.ch
ch_city_heimberg,Heimberg,base.ch
ch_city_beinwil_freiamt,Beinwil (Freiamt),base.ch
ch_city_wadenswil_bahnhof_sbb,Wädenswil Bahnhof SBB,base.ch
ch_city_ellikon_am_rhein,Ellikon am Rhein,base.ch
ch_city_rothenhausen,Rothenhausen,base.ch
ch_city_romoos,Romoos,base.ch
ch_city_leytron,Leytron,base.ch
ch_city_oberwangen_tg,Oberwangen TG,base.ch
ch_city_pusserein,Pusserein,base.ch
ch_city_ramiswil,Ramiswil,base.ch
ch_city_denges,Denges,base.ch
ch_city_gerlafingen_zustellung,Gerlafingen Zustellung,base.ch
ch_city_riveo,Riveo,base.ch
ch_city_aurigeno,Aurigeno,base.ch
ch_city_romont_caserne,Romont Caserne,base.ch
ch_city_realta,Realta,base.ch
ch_city_st_legier_la_chiesaz,St-Légier-La Chiésaz,base.ch
ch_city_gampelen,Gampelen,base.ch
ch_city_wil_sg_2,Wil SG 2,base.ch
ch_city_riehen_1_zustellung,Riehen 1 Zustellung,base.ch
ch_city_bursins,Bursins,base.ch
ch_city_lengwil,Lengwil,base.ch
ch_city_farden,Farden,base.ch
ch_city_stierva,Stierva,base.ch
ch_city_wallisellen,Wallisellen,base.ch
ch_city_remetschwil,Remetschwil,base.ch
ch_city_lostorf,Lostorf,base.ch
ch_city_melano,Melano,base.ch
ch_city_weiach,Weiach,base.ch
ch_city_les_hauts_geneveys,Les Hauts-Geneveys,base.ch
ch_city_roveredo_ti,Roveredo TI,base.ch
ch_city_bourguillon,Bourguillon,base.ch
ch_city_bern_documentservices,Bern DocumentServices,base.ch
ch_city_im_fang,Im Fang,base.ch
ch_city_hettlingen,Hettlingen,base.ch
ch_city_domat/ems,Domat/Ems,base.ch
ch_city_pfeffingen,Pfeffingen,base.ch
ch_city_prevonloup,Prévonloup,base.ch
ch_city_muriaux,Muriaux,base.ch
ch_city_burgdorf_zustellung,Burgdorf Zustellung,base.ch
ch_city_arlesheim_zustellung,Arlesheim Zustellung,base.ch
ch_city_siblingen,Siblingen,base.ch
ch_city_bangerten,Bangerten,base.ch
ch_city_gelterkinden,Gelterkinden,base.ch
ch_city_gossau_sg_1,Gossau SG 1,base.ch
ch_city_geneve_14,Genève 14,base.ch
ch_city_kleindottingen,Kleindöttingen,base.ch
ch_city_herbriggen,Herbriggen,base.ch
ch_city_montfaucon,Montfaucon,base.ch
ch_city_ruschegg_gambach,Rüschegg Gambach,base.ch
ch_city_eschen,Eschen,base.ch
ch_city_lausanne_ct,Lausanne CT,base.ch
ch_city_les_ponts_de_martel,Les Ponts-de-Martel,base.ch
ch_city_someo,Someo,base.ch
ch_city_aarburg_zustellung,Aarburg Zustellung,base.ch
ch_city_buhwil,Buhwil,base.ch
ch_city_studen,Studen,base.ch
ch_city_bichelsee_balterswil,Bichelsee-Balterswil,base.ch
ch_city_unterstammheim,Unterstammheim,base.ch
ch_city_les_sagnettes,Les Sagnettes,base.ch
ch_city_roggwil_tg,Roggwil TG,base.ch
ch_city_chatillon_fr,Châtillon FR,base.ch
ch_city_kriens_2_sternmatt,Kriens 2 Sternmatt,base.ch
ch_city_englisberg,Englisberg,base.ch
ch_city_aarau_kaserne,Aarau Kaserne,base.ch
ch_city_syens,Syens,base.ch
ch_city_thalwil,Thalwil,base.ch
ch_city_stettlen,Stettlen,base.ch
ch_city_zurich_eth_honggerberg,Zürich ETH-Hönggerberg,base.ch
ch_city_grenchen_2,Grenchen 2,base.ch
ch_city_chippis,Chippis,base.ch
ch_city_tschappina,Tschappina,base.ch
ch_city_trubbach,Trübbach,base.ch
ch_city_schongau,Schongau,base.ch
ch_city_pfaffikon_zh,Pfäffikon ZH,base.ch
ch_city_eisten,Eisten,base.ch
ch_city_bauen,Bauen,base.ch
ch_city_munchwilen_tg,Münchwilen TG,base.ch
ch_city_charmoille,Charmoille,base.ch
ch_city_lausanne_pf_331_140,Lausanne PF 331-140,base.ch
ch_city_seengen,Seengen,base.ch
ch_city_hagenwil_b_amriswil,Hagenwil b. Amriswil,base.ch
ch_city_lantsch/lenz,Lantsch/Lenz,base.ch
ch_city_ruegsauschachen,Rüegsauschachen,base.ch
ch_city_luterswil,Lüterswil,base.ch
ch_city_kuttigen,Küttigen,base.ch
ch_city_urtenen_schonbuhl_zust,Urtenen-Schönbühl Zust,base.ch
ch_city_harkingen_bz_fp,Härkingen BZ FP,base.ch
ch_city_marbach_lu,Marbach LU,base.ch
ch_city_buix,Buix,base.ch
ch_city_gossau_sg,Gossau SG,base.ch
ch_city_hasle_ruegsau_zustellung,Hasle-Rüegsau Zustellung,base.ch
ch_city_bouloz,Bouloz,base.ch
ch_city_rumisberg,Rumisberg,base.ch
ch_city_aarburg,Aarburg,base.ch
ch_city_buseno,Buseno,base.ch
ch_city_churwalden,Churwalden,base.ch
ch_city_la_cibourg,La Cibourg,base.ch
ch_city_trasadingen,Trasadingen,base.ch
ch_city_blankenburg,Blankenburg,base.ch
ch_city_campora,Campora,base.ch
ch_city_rive_haute_liddes,Rive Haute (Liddes),base.ch
ch_city_morrens_vd,Morrens VD,base.ch
ch_city_urdorf_exchange_pl,Urdorf Exchange PL,base.ch
ch_city_kloten_kaserne,Kloten Kaserne,base.ch
ch_city_nussbaumen_ag,Nussbaumen AG,base.ch
ch_city_rheinfelden_1,Rheinfelden 1,base.ch
ch_city_les_acacias,Les Acacias,base.ch
ch_city_diesbach_gl,Diesbach GL,base.ch
ch_city_escholzmatt,Escholzmatt,base.ch
ch_city_breno,Breno,base.ch
ch_city_milken,Milken,base.ch
ch_city_wildensbuch,Wildensbuch,base.ch
ch_city_st_triphon,St-Triphon,base.ch
ch_city_diepoldsau_zustellung,Diepoldsau Zustellung,base.ch
ch_city_beromunster,Beromünster,base.ch
ch_city_oberwil_im_simmental,Oberwil im Simmental,base.ch
ch_city_le_predame,Le Prédame,base.ch
ch_city_commugny,Commugny,base.ch
ch_city_haggenschwil,Häggenschwil,base.ch
ch_city_aeschi_so,Aeschi SO,base.ch
ch_city_muhlethal,Mühlethal,base.ch
ch_city_giez,Giez,base.ch
ch_city_weesen,Weesen,base.ch
ch_city_tschugg,Tschugg,base.ch
ch_city_signese_ayent,Signèse (Ayent),base.ch
ch_city_montavon,Montavon,base.ch
ch_city_oberarth,Oberarth,base.ch
ch_city_winterthur_8_zustellung,Winterthur 8 Zustellung,base.ch
ch_city_luzern_30_aal,Luzern 30 AAL,base.ch
ch_city_andwil,Andwil,base.ch
ch_city_geneve_2_swisscom,Genève 2 Swisscom,base.ch
ch_city_sion_caserne,Sion Caserne,base.ch
ch_city_thalwil_bahnhof_sbb,Thalwil Bahnhof SBB,base.ch
ch_city_schangnau,Schangnau,base.ch
ch_city_kollbrunn,Kollbrunn,base.ch
ch_city_le_prese,Le Prese,base.ch
ch_city_buron,Büron,base.ch
ch_city_schwanden_gl_zustellung,Schwanden GL Zustellung,base.ch
ch_city_schaffhausen_dist_ba,Schaffhausen Dist Ba,base.ch
ch_city_frasco,Frasco,base.ch
ch_city_buttes,Buttes,base.ch
ch_city_kaufdorf,Kaufdorf,base.ch
ch_city_givisiez_dist_ba,Givisiez Dist Ba,base.ch
ch_city_rabius,Rabius,base.ch
ch_city_city,city,base.ch
ch_city_unterrindal,Unterrindal,base.ch
ch_city_auslikon,Auslikon,base.ch
ch_city_bellinzona_caserma,Bellinzona Caserma,base.ch
ch_city_les_granges_salvan,Les Granges (Salvan),base.ch
ch_city_salez,Salez,base.ch
ch_city_baden_1_postautodienst,Baden 1 Postautodienst,base.ch
ch_city_fischbach_lu,Fischbach LU,base.ch
ch_city_berikon_1_zustellung,Berikon 1 Zustellung,base.ch
ch_city_vevey_orient,Vevey Orient,base.ch
ch_city_neyruz_sur_moudon,Neyruz-sur-Moudon,base.ch
ch_city_ballwil,Ballwil,base.ch
ch_city_davos_platz_1,Davos Platz 1,base.ch
ch_city_sisikon,Sisikon,base.ch
ch_city_hochdorf_zustellung,Hochdorf Zustellung,base.ch
ch_city_urdorf_pl3,Urdorf PL3,base.ch
ch_city_st_prex_distribution,St-Prex Distribution,base.ch
ch_city_vuippens,Vuippens,base.ch
ch_city_ghirone,Ghirone,base.ch
ch_city_lausanne_24_vennes,Lausanne 24 Vennes,base.ch
ch_city_rudolfstetten,Rudolfstetten,base.ch
ch_city_rutschelen,Rütschelen,base.ch
ch_city_ecuvillens,Ecuvillens,base.ch
ch_city_siselen,Siselen,base.ch
ch_city_vauffelin,Vauffelin,base.ch
ch_city_maglio_di_colla,Maglio di Colla,base.ch
ch_city_maisprach,Maisprach,base.ch
ch_city_lugano_6,Lugano 6,base.ch
ch_city_liez_st_martin,Liez (St-Martin),base.ch
ch_city_payerne,Payerne,base.ch
ch_city_serpiano,Serpiano,base.ch
ch_city_petit_lancy_distribution,Petit-Lancy Distribution,base.ch
ch_city_worblaufen,Worblaufen,base.ch
ch_city_buchackern,Buchackern,base.ch
ch_city_doppleschwand,Doppleschwand,base.ch
ch_city_le_sechey,Le Séchey,base.ch
ch_city_mulchi,Mülchi,base.ch
ch_city_lommenschwil,Lömmenschwil,base.ch
ch_city_avegno,Avegno,base.ch
ch_city_rickenbach_b_wil,Rickenbach b. Wil,base.ch
ch_city_obergosgen,Obergösgen,base.ch
ch_city_gossau_zh,Gossau ZH,base.ch
ch_city_bogis_bossey,Bogis-Bossey,base.ch
ch_city_fey_nendaz,Fey (Nendaz),base.ch
ch_city_morel,Mörel,base.ch
ch_city_madetswil,Madetswil,base.ch
ch_city_reconvilier,Reconvilier,base.ch
ch_city_magglingen/macolin,Magglingen/Macolin,base.ch
ch_city_zurich_mulligen_sps_ag,Zürich-Mülligen SPS AG,base.ch
ch_city_dorflingen,Dörflingen,base.ch
ch_city_welschenrohr,Welschenrohr,base.ch
ch_city_villarsiviriaux,Villarsiviriaux,base.ch
ch_city_bulle_1_distribution,Bulle 1 Distribution,base.ch
ch_city_fischbach_goslikon,Fischbach-Göslikon,base.ch
ch_city_uetliburg_sg,Uetliburg SG,base.ch
ch_city_andhausen,Andhausen,base.ch
ch_city_dettighofen,Dettighofen,base.ch
ch_city_st_moritz_3,St. Moritz 3,base.ch
ch_city_steckborn,Steckborn,base.ch
ch_city_ruggell,Ruggell,base.ch
ch_city_lausanne_27,Lausanne 27,base.ch
ch_city_vira_gambarogno,Vira (Gambarogno),base.ch
ch_city_les_collons,Les Collons,base.ch
ch_city_mont_sur_rolle,Mont-sur-Rolle,base.ch
ch_city_steffisburg_1_zustellung,Steffisburg 1 Zustellung,base.ch
ch_city_locarno_1,Locarno 1,base.ch
ch_city_lovens,Lovens,base.ch
ch_city_romanens,Romanens,base.ch
ch_city_stein_sg,Stein SG,base.ch
ch_city_nanikon,Nänikon,base.ch
ch_city_s_nazzaro,S. Nazzaro,base.ch
ch_city_pfaffikon_sz_zustellung,Pfäffikon SZ Zustellung,base.ch
ch_city_hersberg,Hersberg,base.ch
ch_city_st_imier_distribution,St-Imier Distribution,base.ch
ch_city_buchs_sg_1_zustellung,Buchs SG 1 Zustellung,base.ch
ch_city_ablandschen,Abländschen,base.ch
ch_city_etziken,Etziken,base.ch
ch_city_gempen,Gempen,base.ch
ch_city_heinrichswil,Heinrichswil,base.ch
ch_city_buttwil,Buttwil,base.ch
ch_city_geschinen,Geschinen,base.ch
ch_city_kirchberg_be_zustellung,Kirchberg BE Zustellung,base.ch
ch_city_buckten,Buckten,base.ch
ch_city_corjolens,Corjolens,base.ch
ch_city_schlossrued,Schlossrued,base.ch
ch_city_sumiswald_zustellung,Sumiswald Zustellung,base.ch
ch_city_hosenruck,Hosenruck,base.ch
ch_city_echandens_denges,Echandens-Denges,base.ch
ch_city_wisen_so,Wisen SO,base.ch
ch_city_diolly_saviese,Diolly (Savièse),base.ch
ch_city_zuoz,Zuoz,base.ch
ch_city_erstfeld,Erstfeld,base.ch
ch_city_gurbru,Gurbrü,base.ch
ch_city_vellerat,Vellerat,base.ch
ch_city_orselina,Orselina,base.ch
ch_city_morschwil,Mörschwil,base.ch
ch_city_bremgarten_ag_kaserne,Bremgarten AG Kaserne,base.ch
ch_city_chavannes_le_veyron,Chavannes-le-Veyron,base.ch
ch_city_sarnen_2_zustellung,Sarnen 2 Zustellung,base.ch
ch_city_klarsreuti,Klarsreuti,base.ch
ch_city_unteriberg,Unteriberg,base.ch
ch_city_oftringen_1_zustellung,Oftringen 1 Zustellung,base.ch
ch_city_root,Root,base.ch
ch_city_mellingen,Mellingen,base.ch
ch_city_vullierens,Vullierens,base.ch
ch_city_croy,Croy,base.ch
ch_city_steinerberg,Steinerberg,base.ch
ch_city_harkingen_briefzentrum,Härkingen Briefzentrum,base.ch
ch_city_hinteregg,Hinteregg,base.ch
ch_city_zurich_voice_publishing,Zürich Voice Publishing,base.ch
ch_city_lugano_5_serv_autopostali,Lugano 5 Serv Autopostali,base.ch
ch_city_obermutten,Obermutten,base.ch
ch_city_sutz,Sutz,base.ch
ch_city_nidfurn,Nidfurn,base.ch
ch_city_caux,Caux,base.ch
ch_city_ossingen,Ossingen,base.ch
ch_city_basel_reader's_digest,Basel Reader's Digest,base.ch
ch_city_munchenstein,Münchenstein,base.ch
ch_city_cresta_avers,Cresta (Avers),base.ch
ch_city_cimalmotto,Cimalmotto,base.ch
ch_city_dietwil,Dietwil,base.ch
ch_city_mettmenstetten_zustellung,Mettmenstetten Zustellung,base.ch
ch_city_coffrane,Coffrane,base.ch
ch_city_bern_kc_pk_5,Bern KC PK 5,base.ch
ch_city_kallnach,Kallnach,base.ch
ch_city_giffers,Giffers,base.ch
ch_city_gletterens,Gletterens,base.ch
ch_city_gland_dist_fil,Gland Dist Fil,base.ch
ch_city_villnachern,Villnachern,base.ch
ch_city_uffikon,Uffikon,base.ch
ch_city_neuchatel_4,Neuchâtel 4,base.ch
ch_city_adliswil,Adliswil,base.ch
ch_city_bad_ragaz,Bad Ragaz,base.ch
ch_city_biel/bienne_8,Biel/Bienne 8,base.ch
ch_city_st_niklausen_ow,St. Niklausen OW,base.ch
ch_city_luzern_1_pf,Luzern 1 PF,base.ch
ch_city_champex_lac,Champex-Lac,base.ch
ch_city_meyriez,Meyriez,base.ch
ch_city_illhart,Illhart,base.ch
ch_city_appenzell_zustellung,Appenzell Zustellung,base.ch
ch_city_truttikon,Truttikon,base.ch
ch_city_aran,Aran,base.ch
ch_city_tegna,Tegna,base.ch
ch_city_mettmenstetten,Mettmenstetten,base.ch
ch_city_basel_34_breite,Basel 34 Breite,base.ch
ch_city_arezen,Arezen,base.ch
ch_city_entlebuch_businesszentrum,Entlebuch Businesszentrum,base.ch
ch_city_dietlikon_shell,Dietlikon Shell,base.ch
ch_city_yens,Yens,base.ch
ch_city_villars_sur_glane_2,Villars-sur-Glâne 2,base.ch
ch_city_heiligenschwendi,Heiligenschwendi,base.ch
ch_city_solothurn_1_annahme,Solothurn 1 Annahme,base.ch
ch_city_les_sciernes_d'albeuve,Les Sciernes-d'Albeuve,base.ch
ch_city_sigigen,Sigigen,base.ch
ch_city_flaach,Flaach,base.ch
ch_city_graslikon,Gräslikon,base.ch
ch_city_les_friques,Les Friques,base.ch
ch_city_woschnau,Wöschnau,base.ch
ch_city_therwil,Therwil,base.ch
ch_city_frinvillier,Frinvillier,base.ch
ch_city_damphreux,Damphreux,base.ch
ch_city_prosito,Prosito,base.ch
ch_city_haslen_gl,Haslen GL,base.ch
ch_city_biel_benken_bl,Biel-Benken BL,base.ch
ch_city_niederurnen_dist_fil,Niederurnen Dist Fil,base.ch
ch_city_hemmental,Hemmental,base.ch
ch_city_estavayer_le_lac,Estavayer-le-Lac,base.ch
ch_city_haag_rheintal,Haag (Rheintal),base.ch
ch_city_bern_6,Bern 6,base.ch
ch_city_muhleberg,Mühleberg,base.ch
ch_city_rebstein,Rebstein,base.ch
ch_city_pully,Pully,base.ch
ch_city_vergeletto,Vergeletto,base.ch
ch_city_zurich_cs_pz,Zürich CS PZ,base.ch
ch_city_courrendlin,Courrendlin,base.ch
ch_city_sunikon,Sünikon,base.ch
ch_city_lausanne_2,Lausanne 2,base.ch
ch_city_lucens,Lucens,base.ch
ch_city_buochs_zustellung,Buochs Zustellung,base.ch
ch_city_fully_distribution,Fully Distribution,base.ch
ch_city_lugano_distribuzione,Lugano Distribuzione,base.ch
ch_city_tatroz,Tatroz,base.ch
ch_city_lutry,Lutry,base.ch
ch_city_koppigen,Koppigen,base.ch
ch_city_oberfrittenbach,Oberfrittenbach,base.ch
ch_city_chesalles_sur_moudon,Chesalles-sur-Moudon,base.ch
ch_city_boningen,Boningen,base.ch
ch_city_beringen,Beringen,base.ch
ch_city_chatelat,Châtelat,base.ch
ch_city_yverdon_les_bains_gare_cff,Yverdon-les-Bains Gare CFF,base.ch
ch_city_kandersteg,Kandersteg,base.ch
ch_city_sommeri,Sommeri,base.ch
ch_city_obburgen,Obbürgen,base.ch
ch_city_prato_sornico,Prato-Sornico,base.ch
ch_city_villa_bedretto,Villa Bedretto,base.ch
ch_city_chatelaine,Châtelaine,base.ch
ch_city_zurich_enge_pf_filiale,Zürich Enge PF Filiale,base.ch
ch_city_agarn,Agarn,base.ch
ch_city_flims_waldhaus,Flims Waldhaus,base.ch
ch_city_wetzikon_zh,Wetzikon ZH,base.ch
ch_city_muraz_sierre,Muraz (Sierre),base.ch
ch_city_corminboeuf,Corminboeuf,base.ch
ch_city_forch,Forch,base.ch
ch_city_hermatswil,Hermatswil,base.ch
ch_city_appenzell,Appenzell,base.ch
ch_city_flumserberg_saxli,Flumserberg Saxli,base.ch
ch_city_mauensee,Mauensee,base.ch
ch_city_dorf,Dorf,base.ch
ch_city_luzein,Luzein,base.ch
ch_city_schonried,Schönried,base.ch
ch_city_bex_dist_fil,Bex Dist Fil,base.ch
ch_city_schwarzenegg,Schwarzenegg,base.ch
ch_city_les_mosses,Les Mosses,base.ch
ch_city_montignez,Montignez,base.ch
ch_city_untersiggenthal,Untersiggenthal,base.ch
ch_city_kefikon_tg,Kefikon TG,base.ch
ch_city_wadenswil_zustellung,Wädenswil Zustellung,base.ch
ch_city_harkingen_call,Härkingen CALL,base.ch
ch_city_bole,Bôle,base.ch
ch_city_heiden_zustellung,Heiden Zustellung,base.ch
ch_city_corsier_ge,Corsier GE,base.ch
ch_city_dottikon,Dottikon,base.ch
ch_city_saillon,Saillon,base.ch
ch_city_mohlin_zustellung,Möhlin Zustellung,base.ch
ch_city_trin,Trin,base.ch
ch_city_zweisimmen_zustellung,Zweisimmen Zustellung,base.ch
ch_city_villarbeney,Villarbeney,base.ch
ch_city_bern_7_barenplatz,Bern 7 Bärenplatz,base.ch
ch_city_scheunen,Scheunen,base.ch
ch_city_valangin,Valangin,base.ch
ch_city_curtina,Curtina,base.ch
ch_city_emmenbrucke_3,Emmenbrücke 3,base.ch
ch_city_dattlikon,Dättlikon,base.ch
ch_city_bernhardzell,Bernhardzell,base.ch
ch_city_herzogenbuchsee,Herzogenbuchsee,base.ch
ch_city_netstal,Netstal,base.ch
ch_city_wald_zh_zustellung,Wald ZH Zustellung,base.ch
ch_city_nurensdorf,Nürensdorf,base.ch
ch_city_duillier,Duillier,base.ch
ch_city_geneve_27,Genève 27,base.ch
ch_city_mossel,Mossel,base.ch
ch_city_muhlethurnen,Mühlethurnen,base.ch
ch_city_la_punt_chamues_ch,La Punt-Chamues-ch,base.ch
ch_city_hauptikon,Hauptikon,base.ch
ch_city_rengg,Rengg,base.ch
ch_city_urmein,Urmein,base.ch
ch_city_balm_b_messen,Balm b. Messen,base.ch
ch_city_dielsdorf,Dielsdorf,base.ch
ch_city_romerswil_lu,Römerswil LU,base.ch
ch_city_waltalingen,Waltalingen,base.ch
ch_city_buchs_sg_rafis,Buchs SG Räfis,base.ch
ch_city_hombrechtikon_zustellung,Hombrechtikon Zustellung,base.ch
ch_city_rutschwil_dagerlen,Rutschwil (Dägerlen),base.ch
ch_city_mies,Mies,base.ch
ch_city_stafa_zustellung,Stäfa Zustellung,base.ch
ch_city_goschenen,Göschenen,base.ch
ch_city_bonfol,Bonfol,base.ch
ch_city_mulegns,Mulegns,base.ch
ch_city_ausserbinn,Ausserbinn,base.ch
ch_city_gundetswil,Gundetswil,base.ch
ch_city_courtelary,Courtelary,base.ch
ch_city_osco,Osco,base.ch
ch_city_sonvico,Sonvico,base.ch
ch_city_schaan_bz_gks,Schaan BZ GKS,base.ch
ch_city_biasca_distribuzione,Biasca Distribuzione,base.ch
ch_city_bibern_sh,Bibern SH,base.ch
ch_city_cavergno,Cavergno,base.ch
ch_city_tennwil,Tennwil,base.ch
ch_city_intschi,Intschi,base.ch
ch_city_lugano_7_loreto_caselle,Lugano 7 Loreto Caselle,base.ch
ch_city_montfavergier,Montfavergier,base.ch
ch_city_cunter,Cunter,base.ch
ch_city_lumbrein,Lumbrein,base.ch
ch_city_trimbach,Trimbach,base.ch
ch_city_dombresson,Dombresson,base.ch
ch_city_brugglen,Brügglen,base.ch
ch_city_arch,Arch,base.ch
ch_city_aetingen,Aetingen,base.ch
ch_city_avenches_distribution,Avenches Distribution,base.ch
ch_city_walenstadt,Walenstadt,base.ch
ch_city_seon,Seon,base.ch
ch_city_brienzwiler,Brienzwiler,base.ch
ch_city_hunibach,Hünibach,base.ch
ch_city_hasliberg_reuti,Hasliberg Reuti,base.ch
ch_city_latsch,Latsch,base.ch
ch_city_tafers,Tafers,base.ch
ch_city_henggart,Henggart,base.ch
ch_city_goldau,Goldau,base.ch
ch_city_cousset,Cousset,base.ch
ch_city_seleute,Seleute,base.ch
ch_city_altishofen,Altishofen,base.ch
ch_city_wil_sg_1,Wil SG 1,base.ch
ch_city_scudellate,Scudellate,base.ch
ch_city_lugano_7,Lugano 7,base.ch
ch_city_champ_du_moulin,Champ-du-Moulin,base.ch
ch_city_spreitenbach_zustellung,Spreitenbach Zustellung,base.ch
ch_city_la_cote_aux_fees,La Côte-aux-Fées,base.ch
ch_city_fregiecourt_pleujouse,Fregiécourt-Pleujouse,base.ch
ch_city_la_tanne,La Tanne,base.ch
ch_city_affoltern_im_emmental,Affoltern im Emmental,base.ch
ch_city_huttwilen,Hüttwilen,base.ch
ch_city_cureglia,Cureglia,base.ch
ch_city_nuvilly,Nuvilly,base.ch
ch_city_gibswil,Gibswil,base.ch
ch_city_lully_vd,Lully VD,base.ch
ch_city_martigny_groupe_mutuel,Martigny Groupe Mutuel,base.ch
ch_city_boussens,Boussens,base.ch
ch_city_crete_a_l'oeilles_agettes,Crête-à-l'Oeil(Les Agettes),base.ch
ch_city_st_gallen_14_zustellung,St. Gallen 14 Zustellung,base.ch
ch_city_cinuos_chel,Cinuos-chel,base.ch
ch_city_la_vue_des_alpes,La Vue-des-Alpes,base.ch
ch_city_zurich_bz_annahme,Zürich BZ Annahme,base.ch
ch_city_tscheppach,Tscheppach,base.ch
ch_city_rain,Rain,base.ch
ch_city_estavayer_le_gibloux,Estavayer-le-Gibloux,base.ch
ch_city_st_barthelemy_vd,St-Barthélemy VD,base.ch
ch_city_reigoldswil,Reigoldswil,base.ch
ch_city_vacallo,Vacallo,base.ch
ch_city_hinwil_vz,Hinwil VZ,base.ch
ch_city_frenkendorf,Frenkendorf,base.ch
ch_city_porrentruy_caserne,Porrentruy Caserne,base.ch
ch_city_cornaux,Cornaux,base.ch
